| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | remediation                                                                                      | metadata                                                                                                          | cache_key                                                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert their own report parameters","Users can manage their own report parameters"}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_authenticator_INSERT                                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own report parameters","Users can view their own report parameters"}\`                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_authenticator_SELECT                                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own report parameters","Users can update their own report parameters"}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_authenticator_UPDATE                                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete their own report parameters","Users can manage their own report parameters"}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_dashboard_user_DELETE                                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert their own report parameters","Users can manage their own report parameters"}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_dashboard_user_INSERT                                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own report parameters","Users can view their own report parameters"}\`                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_dashboard_user_SELECT                                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.report_parameters\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own report parameters","Users can update their own report parameters"}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"report_parameters","type":"table","schema":"public"}                                                     | multiple_permissive_policies_public_report_parameters_dashboard_user_UPDATE                                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_anon_DELETE                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_anon_INSERT                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports","Users can view their own reports"}\`                                                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_anon_SELECT                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports","Users can update their own reports"}\`                                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_anon_UPDATE                                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticated_DELETE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticated_INSERT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports","Users can view their own reports"}\`                                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticated_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports","Users can update their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticated_UPDATE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticator_DELETE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticator_INSERT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports","Users can view their own reports"}\`                                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticator_SELECT                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports","Users can update their own reports"}\`                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_authenticator_UPDATE                                                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_dashboard_user_DELETE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports","Users can manage their own reports"}\`                                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_dashboard_user_INSERT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports","Users can view their own reports"}\`                                                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_dashboard_user_SELECT                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports","Users can update their own reports"}\`                                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports","type":"table","schema":"public"}                                                               | multiple_permissive_policies_public_reports_dashboard_user_UPDATE                                                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_anon_DELETE                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_anon_INSERT                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports_cache","Users can view their own reports cache"}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_anon_SELECT                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports_cache","Users can update their own reports cache"}\`                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_anon_UPDATE                                                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticated_DELETE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticated_INSERT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports_cache","Users can view their own reports cache"}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticated_SELECT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports_cache","Users can update their own reports cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticated_UPDATE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticator_DELETE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticator_INSERT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports_cache","Users can view their own reports cache"}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticator_SELECT                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports_cache","Users can update their own reports cache"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_authenticator_UPDATE                                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_dashboard_user_DELETE                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can insert their own reports cache","Users can manage their own reports_cache"}\`                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_dashboard_user_INSERT                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own reports_cache","Users can view their own reports cache"}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_dashboard_user_SELECT                                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.reports_cache\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own reports_cache","Users can update their own reports cache"}\`                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"reports_cache","type":"table","schema":"public"}                                                         | multiple_permissive_policies_public_reports_cache_dashboard_user_UPDATE                                            |
